Issue,Volume,Title,Subtitle,Keywords,Abstract,Keywords,Link
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),Pere Pionnier and Late Nineteenth-Century Bislama,,,"Recent years have seen the questioning of a number of widely held views about the early development of Melanesian Pidgin, with some writers debating Mühlhäusler's claim that many of the characteristic features of modern Tok Pisin represent later, twentieth-century, innovations, rather than retentions from what others would argue was a more modern-looking Melanesian Pidgin spoken in the late nineteenth century. This paper argues in support of the contention that many of the lexical and grammatical features that today seem to suggest that Tok Pisin has innovated relatively recently are in fact older retentions, and that these features were recorded in an important grammatical sketch of Bislama published by Père Pionnier in 1913 on the basis of information that he gathered in the 1890s in Vanuatu.",https://benjamins.com//catalog/jpcl.8.2.03cro
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),Creole Space — A Rich Sample of Competence?,,,,https://benjamins.com//catalog/jpcl.8.2.05car
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),Helvecian Portuguese Vernacular Dialect or True Creole?,,,,https://benjamins.com//catalog/jpcl.8.2.07wil
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),Review of Butters (1989): The death of black English: Divergence and convergence in black and white vernaculars,,,,https://benjamins.com//catalog/jpcl.8.2.09mor
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),Review of Devonish (1989): Talking in tones,,,,https://benjamins.com//catalog/jpcl.8.2.10car
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),"Review of Bailey, Maynor & Cukor-Avila (1991): The emergence of Black English: Text and commentary",,,,https://benjamins.com//catalog/jpcl.8.2.11bau
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),Review of Cassidy & Hall (1991): Dictionary of American regional English,,,,https://benjamins.com//catalog/jpcl.8.2.12hol
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),Review of Görlach (1992): Englishes: Studies in varieties of English 1984–1988,,,,https://benjamins.com//catalog/jpcl.8.2.13kac
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),Review of Verhaar (1990): Melanesian Pidgin and Tok Pisin: Proceedings of the First International Conference of Pidgins and Creoles in Melanesia,,,,https://benjamins.com//catalog/jpcl.8.2.14get
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),Review of Pollard (1990): Caribbean languages: Lesser-known varieties,,,,https://benjamins.com//catalog/jpcl.8.2.15deb
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),Review of Howe & Desmarattes (1990): Haitian Creole newspaper reader,,,,https://benjamins.com//catalog/jpcl.8.2.16jos
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),"Review of Hazaël-Massieux, Chaudenson, Robillard & Erudition (1991): Bibliographie des études créoles: Langues, cultures, sociétés",,,,https://benjamins.com//catalog/jpcl.8.2.17muf
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),Review of Lefebvre & Lumsden (1989): Le créole haïtien,,,,https://benjamins.com//catalog/jpcl.8.2.18jou
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),Review of Maurer (1988): Les modifications temporelles et modales du verbe dans le papiamento de Curaçao (Antilles Néerlandaises),,,,https://benjamins.com//catalog/jpcl.8.2.19jeu
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),"Review of Jackson (1990): Sing without shame: Oral traditions in Indo-Portuguese Creole verse, with transcription and analysis of a nineteenth-century manuscript of Ceylon Portuguese",,,,https://benjamins.com//catalog/jpcl.8.2.20smi
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),"Review of Chaves (1990): Tiempo, aspecto y modalidad en el criollo sanandresano",,,,https://benjamins.com//catalog/jpcl.8.2.21sch
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),Review of Blackshire-Belay (1991): Language contact: Verb morphology in German of foreign workers. Tübinger Beiträge zur Linguistik,,,,https://benjamins.com//catalog/jpcl.8.2.22bor
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),"Review of Boretzky, Enninger & Stolz (1989): Vielfalt der Kontakte. Beiträge zum 5. Kolloquium über “Gram-matikalisierung, Natürlichkeit und Systemökonomie”",,,,https://benjamins.com//catalog/jpcl.8.2.23kih
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),Review of Kuhn (1990): Untersuchungen zum Problem der seriellen Verben: Vorüberlegungen zu ihrer Grammatik und exemplarische Analyse des Vietnamesischen,,,,https://benjamins.com//catalog/jpcl.8.2.24sch
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),Review of Joseph & Zwicky (1990): When verbs collide: Papers from the 1990 Ohio State Mini-Conference on Serial Verbs,,,,https://benjamins.com//catalog/jpcl.8.2.25mcw
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),Review of Rouchdy (1991): Nubians and the Nubian language in contemporary Egypt: A case of cultural and linguistic contact,,,,https://benjamins.com//catalog/jpcl.8.2.26ben
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),Review of Hagège (1990): The dialogic species: A linguistic contribution to the social sciences,,,,https://benjamins.com//catalog/jpcl.8.2.27kou
Journal of Pidgin and Creole Languages 8:1,Volume 8 (1993),Ethnographic Evidence of the Social Meaning of Fanakalo in South Africa,,,"The social meaning of Fanakalo (F) and the social motivation for using it in South Africa are the focus of this article. Ethnographic evidence assembled from a range of written sources reveals that largely unfavorable connotations are associated with F. On the strength of this data, the contextual characteristics of the use of F as an unmarked (or preferred) choice are described. It is shown that F is restricted to work (that is, to non-affective domains) and is used in interactions where there is an asymmetrical role and power relationship between the participants (best described as master-servant). Furthermore, F is negatively evaluated by Blacks, who are always the less powerful participants. Also considered is oral ethnographic data, in the form of spontaneous, naturally-occurring interpersonal exchanges and self-reports on why people use F. Examination of this data shows that in marked settings, F is exploited as a conversational resource between South Africans, whether Black or White. It is shown that in marked settings F is a marker of solidarity, whereas in unmarked settings use of the language connotes power and domination.",https://benjamins.com//catalog/jpcl.8.1.02ade
Journal of Pidgin and Creole Languages 8:1,Volume 8 (1993),The Creolization of Dutch,,,"The aim of this article is a systematic investigation of certain grammatical aspects of three languages that came about as by-products of colonial expansion of the Dutch during the seventeenth century: Afrikaans, Negerhollands, and Berbice Dutch. The discussion is centered on three grammatical features that have played an important role either in creolis-tics or in theoretical linguistics: TMA-marking, adpositional phrases, and passive constructions. Since seventeenth-century Dutch is the common lexifier, this language is also taken into account in the overall comparison. It is shown that the three languages related to Dutch form a less homogeneous group than do some of the creoles related to English and French. The main conclusion is that while processes at work during creoli-zation do not have to be uniform and may have different outcomes, the social circumstances existing in the different contact situations constitute a significant factor in the development of the emerging contact languages.",https://benjamins.com//catalog/jpcl.8.1.03bru
Journal of Pidgin and Creole Languages 8:1,Volume 8 (1993),The Article Systems of Cape Verde and São Tomé Creole Portuguese,General Principles and Specific Factors,,"In the study of article systems in creole languages, two opposing models of analysis stand out. On the one hand, Bickerton, in line with his bio-program hypothesis, proposes an article system in which there is a clearly marked distinction between the notions of specific and nonspecific reference. On the other hand, Janson explains the creole article system in terms of its transmission from the lexifier language, and its further development under the influence of the lexifier language. The capacity of these models to account for the article systems of Cape Verde and São Tomé Creole Portuguese is examined in a number of oral texts in these two languages. One feature of the analysis stands out in particular: once a discourse item has been introduced via the indefinite article, which marks it as both specific and new, no further marking of successive occurrences of that discourse item by means of a so-called definite article is necessary or even useful. This feature partially contradicts Jan-son's account and accounts for the failure of these two creoles to conform to Bickerton's universal system. Additionally, the paper considers a number of general principals governing the formation of pidgin and creole languages and the action of specific factors in their genesis.",https://benjamins.com//catalog/jpcl.8.1.04luc
Journal of Pidgin and Creole Languages 8:1,Volume 8 (1993),Arguing about Arguin,,,,https://benjamins.com//catalog/jpcl.8.1.06nar
Journal of Pidgin and Creole Languages 8:1,Volume 8 (1993),"Rejoinder to Naro's ""Arguing About Arguin""",,,,https://benjamins.com//catalog/jpcl.8.1.07cle
Journal of Pidgin and Creole Languages 8:1,Volume 8 (1993),Creoles and Other Tongues in Caribbean Development,,,,https://benjamins.com//catalog/jpcl.8.1.09car
Journal of Pidgin and Creole Languages 8:1,Volume 8 (1993),On Creole Orthography,,,,https://benjamins.com//catalog/jpcl.8.1.11fgc
Journal of Pidgin and Creole Languages 8:1,Volume 8 (1993),Review of Odlin (1989): Language transfer: Cross-linguistic influence in language learning,,,,https://benjamins.com//catalog/jpcl.8.1.13byr
Journal of Pidgin and Creole Languages 8:1,Volume 8 (1993),Review of Seuren & Mufwene (1990): Issues in creole linguistics,,,,https://benjamins.com//catalog/jpcl.8.1.14esc
Journal of Pidgin and Creole Languages 8:1,Volume 8 (1993),Review of Eisenstein (1989): The dynamic interlanguage: Empirical studies in second language variation,,,,https://benjamins.com//catalog/jpcl.8.1.15deb
Journal of Pidgin and Creole Languages 8:1,Volume 8 (1993),Review of Lalla & D’Costa (1990): Language in exile: Three hundred years of Jamaican Creole,,,,https://benjamins.com//catalog/jpcl.8.1.16gil
Journal of Pidgin and Creole Languages 8:1,Volume 8 (1993),Review of Crowley (1990): An illustrative Bislama-English and English-Bislama dictionary,,,,https://benjamins.com//catalog/jpcl.8.1.17sum
Journal of Pidgin and Creole Languages 8:1,Volume 8 (1993),Review of Roberts (1988): West Indians and their language,,,,https://benjamins.com//catalog/jpcl.8.1.18pol
Journal of Pidgin and Creole Languages 8:1,Volume 8 (1993),"Review of Couto, Holm, Kihm & Perl (1990): Papia. Re vista de Crioulos de Base Iberica/Re vista de Criollos de Base Iberica",,,,https://benjamins.com//catalog/jpcl.8.1.19lip
Journal of Pidgin and Creole Languages 8:1,Volume 8 (1993),Linguistic theory: Extensions and implications. Edited by Frederick Newmeyer,,,,https://benjamins.com//catalog/jpcl.8.1.21cas
